,Symbol,Year,Month,Day,Open,High,Low,Close,Volume,Date,Good_time_to_Buy,Uncertain,Bad_time_to_Buy,Relative
12390,RACE,2016,1,25,40.61,40.747,38.906,39.406,1417679,2016-01-31,73.0,6.0,21.0,152.0
12391,RACE,2016,1,26,39.444,41.433,39.396,40.59,987937,2016-01-31,73.0,6.0,21.0,152.0
12392,RACE,2016,1,27,40.453,40.94300000000001,39.655,39.768,1148690,2016-01-31,73.0,6.0,21.0,152.0
12393,RACE,2016,1,28,39.973,40.051,38.348,39.131,1179558,2016-01-31,73.0,6.0,21.0,152.0
12394,RACE,2016,1,29,38.661,39.229,38.142,38.945,1511854,2016-01-31,73.0,6.0,21.0,152.0
12395,TM,2016,2,1,116.57,117.32,115.75,116.96,428990,2016-02-29,71.0,6.0,23.0,148.0
12396,TM,2016,2,2,116.72,116.72,115.12,115.6,363511,2016-02-29,71.0,6.0,23.0,148.0
12397,TM,2016,2,3,113.16,113.41,110.15,111.7,640956,2016-02-29,71.0,6.0,23.0,148.0
12398,TM,2016,2,4,110.25,111.21,109.5,111.02,581227,2016-02-29,71.0,6.0,23.0,148.0
12399,TM,2016,2,5,109.03,109.31,105.88,107.24,876150,2016-02-29,71.0,6.0,23.0,148.0
12400,TM,2016,2,8,106.6,106.67,104.89,106.01,707948,2016-02-29,71.0,6.0,23.0,148.0
12401,TM,2016,2,9,102.96,104.49,102.56,103.78,512148,2016-02-29,71.0,6.0,23.0,148.0
12402,TM,2016,2,10,105.52,106.34,103.6,103.71,426243,2016-02-29,71.0,6.0,23.0,148.0
12403,TM,2016,2,11,102.28,102.76,101.19,102.08,561822,2016-02-29,71.0,6.0,23.0,148.0
12404,TM,2016,2,12,100.22,102.36,99.61,102.25,687987,2016-02-29,71.0,6.0,23.0,148.0
12405,TM,2016,2,16,104.97,105.49,104.37,105.11,489716,2016-02-29,71.0,6.0,23.0,148.0
12406,TM,2016,2,17,104.61,105.35,104.52,105.04,717039,2016-02-29,71.0,6.0,23.0,148.0
12407,TM,2016,2,18,105.48,105.83,104.16,104.37,231177,2016-02-29,71.0,6.0,23.0,148.0
12408,TM,2016,2,19,102.66,102.82,101.8,102.3,745192,2016-02-29,71.0,6.0,23.0,148.0
12409,TM,2016,2,22,103.04,103.84,103.03,103.64,306137,2016-02-29,71.0,6.0,23.0,148.0
12410,TM,2016,2,23,103.51,103.62,102.51,102.6,166544,2016-02-29,71.0,6.0,23.0,148.0
12411,TM,2016,2,24,102.07,102.21,99.91,101.6,647339,2016-02-29,71.0,6.0,23.0,148.0
12412,TM,2016,2,25,102.1,102.57,101.47,102.55,873928,2016-02-29,71.0,6.0,23.0,148.0
12413,TM,2016,2,26,102.0,103.05,101.64,102.14,507139,2016-02-29,71.0,6.0,23.0,148.0
12414,TM,2016,2,29,102.1,102.27,101.13,101.13,436090,2016-02-29,71.0,6.0,23.0,148.0
12415,TTM,2016,2,1,24.812,25.621,24.742,25.492,2014641,2016-02-29,71.0,6.0,23.0,148.0
12416,TTM,2016,2,2,24.392,24.522,24.102,24.142,2483674,2016-02-29,71.0,6.0,23.0,148.0
12417,TTM,2016,2,3,23.882,24.312,23.342,24.212,1983425,2016-02-29,71.0,6.0,23.0,148.0
12418,TTM,2016,2,4,24.122,24.912,24.122,24.682,1887770,2016-02-29,71.0,6.0,23.0,148.0
12419,TTM,2016,2,5,24.872,24.942,24.302,24.612,1104480,2016-02-29,71.0,6.0,23.0,148.0
12420,TTM,2016,2,8,23.942,23.983,23.262,23.782,1238507,2016-02-29,71.0,6.0,23.0,148.0
12421,TTM,2016,2,9,22.802,23.292,22.632,22.952,2370085,2016-02-29,71.0,6.0,23.0,148.0
12422,TTM,2016,2,10,21.753,22.712,21.693,22.403,3368102,2016-02-29,71.0,6.0,23.0,148.0
12423,TTM,2016,2,11,20.613000000000003,20.783,19.993,20.553,3174899,2016-02-29,71.0,6.0,23.0,148.0
12424,TTM,2016,2,12,21.923,22.592,21.353,21.533,2321802,2016-02-29,71.0,6.0,23.0,148.0
12425,TTM,2016,2,16,22.22300000000001,22.47300000000001,21.88300000000001,22.123,1485933,2016-02-29,71.0,6.0,23.0,148.0
12426,TTM,2016,2,17,22.892,23.297,22.732,22.952,1381192,2016-02-29,71.0,6.0,23.0,148.0
12427,TTM,2016,2,18,23.032,23.342,22.972,23.082,1411859,2016-02-29,71.0,6.0,23.0,148.0
12428,TTM,2016,2,19,23.082,23.272,22.882,23.172,979093,2016-02-29,71.0,6.0,23.0,148.0
12429,TTM,2016,2,22,23.502,23.952,23.452,23.952,1414133,2016-02-29,71.0,6.0,23.0,148.0
12430,TTM,2016,2,23,23.582,23.632,22.942,23.032,1006651,2016-02-29,71.0,6.0,23.0,148.0
12431,TTM,2016,2,24,22.353,23.167,22.053,23.062,2342761,2016-02-29,71.0,6.0,23.0,148.0
12432,TTM,2016,2,25,22.083,22.283,21.743,22.283,2004152,2016-02-29,71.0,6.0,23.0,148.0
12433,TTM,2016,2,26,22.333,22.592,22.193,22.343000000000004,1885519,2016-02-29,71.0,6.0,23.0,148.0
12434,TTM,2016,2,29,22.303,22.483,22.153,22.22300000000001,2351797,2016-02-29,71.0,6.0,23.0,148.0
12435,HMC,2016,2,1,27.089,27.305,26.849,27.197,1512578,2016-02-29,71.0,6.0,23.0,148.0
12436,HMC,2016,2,2,27.295,27.393,26.951,27.099,1311404,2016-02-29,71.0,6.0,23.0,148.0
12437,HMC,2016,2,3,26.423,26.442,25.647,26.128,1365241,2016-02-29,71.0,6.0,23.0,148.0
12438,HMC,2016,2,4,26.02,26.353,25.91,26.226,805292,2016-02-29,71.0,6.0,23.0,148.0
12439,HMC,2016,2,5,25.88300000000001,26.01,25.471,25.51,717541,2016-02-29,71.0,6.0,23.0,148.0
12440,HMC,2016,2,8,25.529,25.667,25.07800000000001,25.353,809203,2016-02-29,71.0,6.0,23.0,148.0
12441,HMC,2016,2,9,24.627,24.981,24.617,24.833,774029,2016-02-29,71.0,6.0,23.0,148.0
12442,HMC,2016,2,10,25.167,25.432,24.843000000000004,24.843000000000004,542192,2016-02-29,71.0,6.0,23.0,148.0
12443,HMC,2016,2,11,24.519,24.617,24.167,24.372,557895,2016-02-29,71.0,6.0,23.0,148.0
12444,HMC,2016,2,12,24.304,24.666,24.088,24.657,631333,2016-02-29,71.0,6.0,23.0,148.0
12445,HMC,2016,2,16,25.549,25.549,25.01,25.432,842108,2016-02-29,71.0,6.0,23.0,148.0
12446,HMC,2016,2,17,25.667,25.84800000000001,25.628,25.736,676532,2016-02-29,71.0,6.0,23.0,148.0
12447,HMC,2016,2,18,26.089,26.109,25.676,25.746,427094,2016-02-29,71.0,6.0,23.0,148.0
12448,HMC,2016,2,19,25.422,25.48,25.206,25.432,564729,2016-02-29,71.0,6.0,23.0,148.0
12449,HMC,2016,2,22,25.618,25.696,25.505,25.609,622924,2016-02-29,71.0,6.0,23.0,148.0
12450,HMC,2016,2,23,25.372,25.412,25.06900000000001,25.118,727059,2016-02-29,71.0,6.0,23.0,148.0
12451,HMC,2016,2,24,24.696,25.03,24.48,25.01,562260,2016-02-29,71.0,6.0,23.0,148.0
12452,HMC,2016,2,25,24.971,25.157,24.822,25.148000000000003,559208,2016-02-29,71.0,6.0,23.0,148.0
12453,HMC,2016,2,26,25.529,25.647,25.432,25.579,1077750,2016-02-29,71.0,6.0,23.0,148.0
12454,HMC,2016,2,29,25.275,25.549,25.176,25.215,1005981,2016-02-29,71.0,6.0,23.0,148.0
12455,GM,2016,2,1,27.216,27.936,26.884,27.817,14950938,2016-02-29,71.0,6.0,23.0,148.0
12456,GM,2016,2,2,27.707,27.892,26.67,27.392,25698550,2016-02-29,71.0,6.0,23.0,148.0
12457,GM,2016,2,3,27.808000000000003,27.945,26.034,26.718000000000004,31454063,2016-02-29,71.0,6.0,23.0,148.0
12458,GM,2016,2,4,26.738000000000003,26.985,25.959,26.458,22717259,2016-02-29,71.0,6.0,23.0,148.0
12459,GM,2016,2,5,26.486,26.975,26.25,26.367,15287508,2016-02-29,71.0,6.0,23.0,148.0
12460,GM,2016,2,8,26.127,26.643,25.914,26.495,20749804,2016-02-29,71.0,6.0,23.0,148.0
12461,GM,2016,2,9,25.987,26.67,25.656,25.748,23407173,2016-02-29,71.0,6.0,23.0,148.0
12462,GM,2016,2,10,25.978,26.458,25.582,25.59800000000001,16407628,2016-02-29,71.0,6.0,23.0,148.0
12463,GM,2016,2,11,25.388,25.951,24.657,24.852,27234030,2016-02-29,71.0,6.0,23.0,148.0
12464,GM,2016,2,12,25.156,25.627,24.989,25.59800000000001,11920617,2016-02-29,71.0,6.0,23.0,148.0
12465,GM,2016,2,16,25.866,26.412,25.646,26.402,15799108,2016-02-29,71.0,6.0,23.0,148.0
12466,GM,2016,2,17,26.662,27.114,26.515,27.039,14322599,2016-02-29,71.0,6.0,23.0,148.0
12467,GM,2016,2,18,27.206,27.295,26.713,26.82,12592205,2016-02-29,71.0,6.0,23.0,148.0
12468,GM,2016,2,19,26.679,26.772,26.219,26.588,13379903,2016-02-29,71.0,6.0,23.0,148.0
12469,GM,2016,2,22,26.957,27.382,26.82,27.373,13208611,2016-02-29,71.0,6.0,23.0,148.0
12470,GM,2016,2,23,27.171,27.549,27.049,27.141,10768274,2016-02-29,71.0,6.0,23.0,148.0
12471,GM,2016,2,24,26.533,26.699,25.691,26.644,22715598,2016-02-29,71.0,6.0,23.0,148.0
12472,GM,2016,2,25,26.635,27.263,26.376,27.254,12884494,2016-02-29,71.0,6.0,23.0,148.0
12473,GM,2016,2,26,27.466,27.678,27.285,27.373,17078579,2016-02-29,71.0,6.0,23.0,148.0
12474,GM,2016,2,29,27.132,27.53,27.058000000000003,27.198,11158278,2016-02-29,71.0,6.0,23.0,148.0
12475,F,2016,2,1,10.907,11.11,10.734000000000002,11.045,40714872,2016-02-29,71.0,6.0,23.0,148.0
12476,F,2016,2,2,10.936,11.054,10.478,10.532,60770764,2016-02-29,71.0,6.0,23.0,148.0
12477,F,2016,2,3,10.678,10.688,10.085,10.487,75845193,2016-02-29,71.0,6.0,23.0,148.0
12478,F,2016,2,4,10.405,10.697,10.303,10.55,43949335,2016-02-29,71.0,6.0,23.0,148.0
12479,F,2016,2,5,10.54,10.706,10.45,10.478,36373212,2016-02-29,71.0,6.0,23.0,148.0
12480,F,2016,2,8,10.423,10.697,10.295,10.605,49472392,2016-02-29,71.0,6.0,23.0,148.0
12481,F,2016,2,9,10.497,10.623,10.268,10.385,53473476,2016-02-29,71.0,6.0,23.0,148.0
12482,F,2016,2,10,10.487,10.589,10.367,10.376,41696354,2016-02-29,71.0,6.0,23.0,148.0
12483,F,2016,2,11,10.222,10.458,10.158,10.222,50033632,2016-02-29,71.0,6.0,23.0,148.0
12484,F,2016,2,12,10.295,10.598,10.231,10.57,30623444,2016-02-29,71.0,6.0,23.0,148.0
12485,F,2016,2,16,10.752,10.872,10.545,10.863,44844977,2016-02-29,71.0,6.0,23.0,148.0
12486,F,2016,2,17,10.970999999999998,11.255,10.962,11.228,41260078,2016-02-29,71.0,6.0,23.0,148.0
12487,F,2016,2,18,11.347,11.384,11.091,11.218,31452941,2016-02-29,71.0,6.0,23.0,148.0
12488,F,2016,2,19,11.154000000000002,11.183,10.99,11.073,28923591,2016-02-29,71.0,6.0,23.0,148.0
12489,F,2016,2,22,11.2,11.494000000000002,11.2,11.494000000000002,36651511,2016-02-29,71.0,6.0,23.0,148.0
12490,F,2016,2,23,11.467,11.575,11.366,11.366,32923710,2016-02-29,71.0,6.0,23.0,148.0
12491,F,2016,2,24,11.081,11.081,10.614,11.054,66177370,2016-02-29,71.0,6.0,23.0,148.0
12492,F,2016,2,25,11.081,11.347,11.028,11.338,34990119,2016-02-29,71.0,6.0,23.0,148.0
12493,F,2016,2,26,11.457,11.521,11.347,11.411,33031481,2016-02-29,71.0,6.0,23.0,148.0
12494,F,2016,2,29,11.366,11.575,11.338,11.448,36050536,2016-02-29,71.0,6.0,23.0,148.0
12495,RACE,2016,2,1,38.113,39.219,38.044,39.102,1210462,2016-02-29,71.0,6.0,23.0,148.0
12496,RACE,2016,2,2,39.01300000000001,39.171,33.325,34.255,7643083,2016-02-29,71.0,6.0,23.0,148.0
12497,RACE,2016,2,3,36.467,36.791,34.617,36.321,4708863,2016-02-29,71.0,6.0,23.0,148.0
12498,RACE,2016,2,4,35.499,38.651,35.253,38.074,1942992,2016-02-29,71.0,6.0,23.0,148.0
12499,RACE,2016,2,5,37.927,37.937,36.414,36.918,879635,2016-02-29,71.0,6.0,23.0,148.0
12500,RACE,2016,2,8,36.272,36.37,34.137,35.205,1557158,2016-02-29,71.0,6.0,23.0,148.0
12501,RACE,2016,2,9,33.726,34.656,32.899,33.255,1688305,2016-02-29,71.0,6.0,23.0,148.0
12502,RACE,2016,2,10,34.303000000000004,34.353,32.394,32.58,1513158,2016-02-29,71.0,6.0,23.0,148.0
12503,RACE,2016,2,11,31.62,31.807,31.003,31.336,1432124,2016-02-29,71.0,6.0,23.0,148.0
12504,RACE,2016,2,12,31.669,33.618,31.503,33.442,1991622,2016-02-29,71.0,6.0,23.0,148.0
12505,RACE,2016,2,16,33.902,35.058,33.403,34.91,1290207,2016-02-29,71.0,6.0,23.0,148.0
12506,RACE,2016,2,17,35.616,38.514,35.606,38.29,1799793,2016-02-29,71.0,6.0,23.0,148.0
12507,RACE,2016,2,18,37.956,38.093,37.252,37.956,1355787,2016-02-29,71.0,6.0,23.0,148.0
12508,RACE,2016,2,19,37.114,37.966,36.899,37.711,518170,2016-02-29,71.0,6.0,23.0,148.0
12509,RACE,2016,2,22,38.602,39.31800000000001,38.436,39.112,1067681,2016-02-29,71.0,6.0,23.0,148.0
12510,RACE,2016,2,23,38.436,38.631,37.878,38.132,590314,2016-02-29,71.0,6.0,23.0,148.0
12511,RACE,2016,2,24,36.497,37.849,36.399,37.771,595490,2016-02-29,71.0,6.0,23.0,148.0
12512,RACE,2016,2,25,37.418,37.985,37.134,37.897,384281,2016-02-29,71.0,6.0,23.0,148.0
12513,RACE,2016,2,26,37.966,38.054,37.467,37.663,389073,2016-02-29,71.0,6.0,23.0,148.0
12514,RACE,2016,2,29,37.691,37.927,37.182,37.192,498679,2016-02-29,71.0,6.0,23.0,148.0
12515,TM,2016,3,1,102.29,103.61,101.89,103.37,353906,2016-03-31,69.0,7.0,24.0,145.0
12516,TM,2016,3,2,103.79,104.24,103.48,103.93,283812,2016-03-31,69.0,7.0,24.0,145.0
12517,TM,2016,3,3,104.61,105.47,104.56,105.47,297760,2016-03-31,69.0,7.0,24.0,145.0
12518,TM,2016,3,4,106.43,107.14,105.88,106.42,210689,2016-03-31,69.0,7.0,24.0,145.0
12519,TM,2016,3,7,104.17,105.45,104.0,104.83,767671,2016-03-31,69.0,7.0,24.0,145.0
12520,TM,2016,3,8,103.48,103.65,102.6,102.8,472991,2016-03-31,69.0,7.0,24.0,145.0
12521,TM,2016,3,9,103.8,103.85,102.78,103.21,208667,2016-03-31,69.0,7.0,24.0,145.0
